timestamp,processing_time_ms,fps,optimization_active
1752220874.400441,6.052732467651367,0.0,False
1752220874.4547353,3.0617713928222656,0.0,False
1752220874.498701,2.994537353515625,0.0,False
1752220874.5326748,2.994060516357422,0.0,False
1752220874.5819283,3.361225128173828,0.0,False
1752220874.6177225,2.4445056915283203,0.0,False
1752220874.6659834,3.214120864868164,0.0,False
1752220874.7131498,2.988576889038086,0.0,False
1752220874.7649086,6.1206817626953125,0.0,False
1752220874.8087626,0.0,0.0,False
1752220874.8455346,2.0656585693359375,0.40915954614169636,False
1752220874.8847845,0.0,0.40915954614169636,False
1752220874.9435637,1.0132789611816406,0.40915954614169636,False
1752220874.9944692,1.9903182983398438,0.40915954614169636,False
1752220875.0543058,8.995532989501953,0.40915954614169636,False
1752220875.1080818,7.971048355102539,0.40915954614169636,False
1752220875.164363,20.72286605834961,0.40915954614169636,False
1752220875.225783,9.03177261352539,0.40915954614169636,False
1752220875.2660632,1.9948482513427734,0.40915954614169636,False
1752220875.326285,1.3175010681152344,20.768497552178676,False
1752220875.3683074,3.0670166015625,20.768497552178676,False
1752220875.4145637,1.9936561584472656,20.768497552178676,False
1752220875.4547803,1.995086669921875,20.768497552178676,False
1752220875.5006852,1.9917488098144531,20.768497552178676,False
1752220875.5467532,5.298852920532227,20.768497552178676,False
1752220875.5795927,0.0,20.768497552178676,False
1752220875.631802,9.649038314819336,20.768497552178676,False
1752220875.6783614,0.0,20.768497552178676,False
1752220875.7147872,0.0,20.768497552178676,False
1752220875.766883,1.1169910430908203,22.848277515089446,True
1752220875.8134317,3.9947032928466797,22.848277515089446,True
1752220875.8622441,4.2629241943359375,22.848277515089446,True
1752220875.8957214,4.139423370361328,22.848277515089446,True
1752220875.9312844,1.3742446899414062,22.848277515089446,True
1752220875.9802186,4.740238189697266,22.848277515089446,True
1752220876.0140224,1.0001659393310547,22.848277515089446,True
1752220876.063886,4.794836044311523,22.848277515089446,True
1752220876.1142526,6.470918655395508,22.848277515089446,True
1752220876.149532,1.005411148071289,22.848277515089446,True
1752220876.1870453,1.0421276092529297,23.620220687200614,True
1752220876.228604,3.2422542572021484,23.620220687200614,True
1752220876.2613292,2.4366378784179688,23.620220687200614,True
1752220876.3139222,4.992008209228516,23.620220687200614,True
1752220876.3643794,3.982067108154297,23.620220687200614,False
1752220876.4121795,2.539396286010742,23.620220687200614,False
1752220876.462001,2.8052330017089844,23.620220687200614,False
1752220876.5132346,1.983642578125,23.620220687200614,False
1752220876.5472202,1.0004043579101562,23.620220687200614,False
1752220876.5968444,4.424571990966797,24.626166194024155,False
1752220876.635547,2.965211868286133,24.626166194024155,False
1752220876.6790268,2.2079944610595703,24.626166194024155,False
1752220876.7140257,1.005411148071289,24.626166194024155,False
1752220876.746462,1.0068416595458984,24.626166194024155,False
1752220876.7812686,1.003265380859375,24.626166194024155,False
1752220876.8155339,1.0008811950683594,24.626166194024155,False
1752220877.0512812,0.9696483612060547,24.626166194024155,False
1752220877.0966916,2.512216567993164,24.626166194024155,False
1752220877.130111,2.9649734497070312,24.626166194024155,False
1752220877.1707258,1.0013580322265625,17.311547294162708,False
1752220877.230952,2.0055770874023438,17.311547294162708,False
1752220877.2810779,3.22723388671875,17.311547294162708,False
1752220877.3289073,0.0,17.311547294162708,False
1752220877.370448,1.653909683227539,17.311547294162708,False
1752220877.410839,0.0,17.311547294162708,False
1752220877.4622924,1.9996166229248047,17.311547294162708,False
1752220877.5124347,0.9922981262207031,17.311547294162708,False
1752220877.5657604,1.9938945770263672,17.311547294162708,False
1752220877.613269,1.6856193542480469,22.682874859526713,False
1752220877.6652195,2.9909610748291016,22.682874859526713,False
1752220877.7046044,0.8759498596191406,22.682874859526713,False
1752220877.7639475,0.9984970092773438,22.682874859526713,False
1752220877.8011837,1.997232437133789,22.682874859526713,False
1752220877.8410006,1.0175704956054688,22.682874859526713,False
1752220877.8846288,0.9706020355224609,22.682874859526713,False
1752220877.9182527,0.9660720825195312,22.682874859526713,False
1752220877.9788961,1.9946098327636719,22.682874859526713,False
1752220878.029939,1.9869804382324219,22.682874859526713,False
1752220878.0677922,1.5680789947509766,21.99592522766545,False
1752220878.0996692,0.5059242248535156,21.99592522766545,False
1752220878.1436453,0.0,21.99592522766545,False
1752220878.1820178,1.9962787628173828,21.99592522766545,False
1752220878.2250562,2.5322437286376953,21.99592522766545,False
1752220878.2674236,4.294157028198242,21.99592522766545,False
1752220878.316772,3.6950111389160156,21.99592522766545,False
1752220878.3809798,2.477407455444336,21.99592522766545,False
1752220878.414098,1.7926692962646484,21.99592522766545,False
1752220878.465355,3.091573715209961,25.306696255375172,False
1752220878.5140703,1.9526481628417969,25.306696255375172,False
1752220878.5624175,0.9965896606445312,25.306696255375172,False
1752220878.6115437,0.1976490020751953,25.306696255375172,False
1752220878.646819,2.241373062133789,25.306696255375172,False
1752220878.680125,1.0066032409667969,25.306696255375172,False
1752220878.7301385,1.9981861114501953,25.306696255375172,False
1752220878.770957,0.9963512420654297,25.306696255375172,False
1752220878.8292172,2.00653076171875,25.306696255375172,False
1752220878.8631275,0.0,25.306696255375172,False
1752220878.9291017,0.9965896606445312,21.481556598313762,False
1752220878.9645965,1.9006729125976562,21.481556598313762,False
1752220878.9960995,0.0,21.481556598313762,False
